season,team,source,metric,value,basis_year,definition,preseason_knowable
2026,KC,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,12.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,TEN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,13.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CIN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,14.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CLE,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,15.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,GB,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,16.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NE,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,17.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NYJ,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,18.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DEN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,19.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CAR,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,20.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NYG,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,21.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,BAL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,22.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DET,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,23.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,TB,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,24.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CHI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,25.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,PHI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,26.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,MIA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,27.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,SF,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,28.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DAL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,29.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,WAS,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,30.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,SEA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,31.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,HOU,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_passing_rank,32.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DET,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,1.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NO,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,2.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,SEA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,3.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,4.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,MIN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,5.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,TB,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,6.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,PHI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,7.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,GB,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,8.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,WAS,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,9.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,MIA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,10.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,ATL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,11.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,HOU,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,12.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,BAL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,13.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CHI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,14.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NYJ,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,15.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DAL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,16.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NYG,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,17.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,IND,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,18.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,JAX,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,19.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,SF,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,20.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CLE,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,21.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,KC,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,22.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NE,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,23.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,TEN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,24.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DEN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,25.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,ARI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,26.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CAR,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,27.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,PIT,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,28.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,BUF,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,29.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CIN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,30.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LV,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,31.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LAC,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_season_rushing_rank,32.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DET,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,1.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CHI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,2.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,MIA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,3.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NO,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,4.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,PIT,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,5.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,JAX,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,6.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,MIN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,7.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,IND,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,8.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LAC,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,9.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DEN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,10.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NYG,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,11.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,GB,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,12.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,KC,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,13.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,SEA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,14.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,ATL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,15.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,BUF,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,16.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CLE,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,17.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,NYJ,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,18.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CIN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,19.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LV,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,20.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,LA,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,21.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,SF,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,22.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,WAS,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,23.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,BAL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,24.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,DAL,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,25.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,ARI,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,26.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,CAR,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,27.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,HOU,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,28.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,TB,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,29.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
2026,TEN,sharpfootballanalysis.com/fantasy/strength-of-schedule-fantasy-football/ (retr. 2026-08-09),sharp_playoff_rushing_rank,30.0,2025,"Rank only, 1 = easiest; no numeric value published. Sharp describes it as opponent efficiency 'with game script taken out', basis = last season (2025). Passing/rushing, not WR/RB specifically. 'Playoff' = weeks 15-17.",YES
