player_id,player_name,position,team_last,seasons_played,last_season,first_season,n_teams,games,attempts,completions,pass_yards,pass_tds,interceptions,sacks_suffered,pass_air_yards,pass_yac,pass_epa,carries,rush_yards,rush_tds,rush_epa,ppr,times_blitzed,times_hurried,times_hit,times_pressured,bad_throws,throwaways,batted_balls,rpo_plays,pa_pass_att,pfr_scrambles,pfr_pass_attempts,dropbacks,qb_epa_total,cpoe_sum,cpoe_n,sacks,scrambles,pbp_air_yards,pbp_air_yards_n,qb_hits,espn_pts_added,qb_plays,epa_total,pbp_carries,gl5_carries,third_down_carries,rush_epa_total,ypa,adot,td_int,cpoe,pressure_rate_pbp,designed_rushes,rush_ppr,rush_share_of_ppr,ngs_avg_time_to_throw,ngs_avg_completed_air_yards,ngs_avg_intended_air_yards_pass,ngs_avg_air_yards_differential,ngs_aggressiveness,ngs_avg_air_yards_to_sticks,ngs_expected_completion_percentage,ngs_completion_percentage_above_expectation,ngs_avg_air_distance,ngs_passer_rating,pfr_pocket_time,pfr_scramble_ypa,pfr_iay_per_att,pfr_cay_per_comp,cpoe_w,espn_qbr,espn_qbr_raw,ngs_max_air_distance,comp_pct,td_rate,int_rate,epa_per_dropback,sack_rate,scramble_rate,pfr_pressure_pct,pfr_bad_throw_pct,pfr_blitz_rate,pfr_pa_rate,pfr_rpo_rate,rush_epa_per_att,attempts_pg,pass_yards_pg,pass_tds_pg,interceptions_pg,carries_pg,rush_yards_pg,rush_tds_pg,ppr_pg,dropbacks_pg,designed_rushes_pg,rush_ppr_pg,sacks_pg,scrambles_pg,gl5_carries_pg,window_seasons,thin_data
00-0039917,Michael Penix Jr.,QB,ATL,2,2025,2024,1,14,381,227,2757,12,6,17,3373,1159,19.693011627014414,28,81,2,7.6974591559846886,164.38,102,23,26,66,86,16,4.0,21.0,,17.0,381,415,31.07621141778343,-1408.3129674196243,366,17.0,17.0,3373.0,381,41.0,7.8,330.0,38.6,1.0,1.0,0.0,-0.2714016803947743,7.2362204724409445,8.853018372703412,2.0,-3.8478496377585363,0.13975903614457832,11.0,20.1,0.12227764934906925,2.79039130434783,6.31734939759036,8.8217803030303,-2.50443090543994,13.768115942029,-0.0418560606060603,63.34231884057969,-3.19739130434783,23.4171953872186,88.4661835748793,2.3724409448818897,5.238582677165355,8.868503937007874,7.056828193832599,-0.8604774925266757,57.9,58.3,53.9355763851653,0.5958005249343832,0.031496062992125984,0.015748031496062992,0.07488243715128537,0.04096385542168675,0.04096385542168675,17.322834645669293,22.57217847769029,0.2677165354330709,,0.05511811023622047,-0.2714016803947743,27.214285714285715,196.92857142857142,0.8571428571428571,0.42857142857142855,2.0,5.785714285714286,0.14285714285714285,11.741428571428571,29.642857142857142,0.7857142857142857,1.4357142857142857,1.2142857142857142,1.2142857142857142,0.07142857142857142,2023-2025,False
00-0039918,Caleb Williams,QB,CHI,2,2025,2024,1,34,1130,681,7483,47,13,92,9385,3701,-5.057447497437224,158,872,3,17.0309150172764,572.72,348,146,81,319,219,76,27.0,89.0,,92.0,1130,1309,48.829404317069546,-1897.187077999115,1048,92.0,93.0,9386.0,1124,170.0,-2.8999999999999986,1475.0,130.2,40.0,2.0,14.0,-1.2806855722056554,6.62212389380531,8.305309734513274,3.6153846153846154,-1.8102930133579342,0.2001527883880825,65.0,105.2,0.18368487218885318,3.0583604342836557,5.397772391489206,8.151221375079146,-2.7534489835899385,11.327433628318575,-0.8744065015620793,64.28126548672567,-4.015778761061942,21.319268731929956,88.96755162241892,2.4502654867256637,8.302123893805309,8.201592920353981,5.575330396475771,-1.664717830970257,50.78955752212389,49.743539823008845,66.0815617248866,0.6026548672566372,0.0415929203539823,0.011504424778761062,0.03730282988317001,0.07028265851795264,0.07104660045836517,28.230088495575224,19.380530973451325,0.30796460176991153,,0.07876106194690266,-0.032017139305141384,33.23529411764706,220.08823529411765,1.3823529411764706,0.38235294117647056,4.647058823529412,25.647058823529413,0.08823529411764706,16.84470588235294,38.5,1.911764705882353,3.0941176470588236,2.7058823529411766,2.735294117647059,0.058823529411764705,2023-2025,False
00-0039923,J.J. McCarthy,QB,MIN,1,2025,2025,1,10,243,140,1632,11,12,27,2142,692,-54.1059147833337,37,181,4,6.803706625883925,125.38,70,10,39,76,51,4,16.0,20.0,,17.0,243,287,-42.97374360231803,-1362.28117197752,238,27.0,17.0,2142.0,243,67.0,,,,8.0,1.0,2.0,7.798605572897941,6.716049382716049,8.814814814814815,0.9166666666666666,-5.7238704704937815,0.32752613240418116,20.0,42.1,0.3357792311373425,3.01847325102881,6.686,9.33420168067227,-2.64820168067227,16.4609053497942,0.733361344537815,62.7764197530864,-5.16325102880657,22.7237713826756,72.590877914952,2.5,9.2,8.9,6.7,-4.796834579769109,,,52.481838763519,0.5761316872427984,0.04526748971193416,0.04938271604938271,-0.14973429826591647,0.09407665505226481,0.059233449477351915,31.275720164609055,20.98765432098765,0.2880658436213992,,0.0823045267489712,0.9748256966122426,24.3,163.2,1.1,1.2,3.7,18.1,0.4,12.538,28.7,2.0,4.21,2.7,1.7,0.1,2023-2025,True
00-0040206,Riley Leonard,QB,IND,1,2025,2025,1,5,67,39,415,2,3,2,537,168,-8.226148502326641,6,27,2,5.260076559585286,31.0,10,3,5,10,8,2,1.0,11.0,,2.0,67,72,-1.9428436634993003,-247.73481786251068,64,2.0,3.0,537.0,67,7.0,2.9,80.0,8.6,2.0,1.0,0.0,-0.07622827924205922,6.1940298507462686,8.014925373134329,0.6666666666666666,-3.8708565291017294,0.125,3.0,14.7,0.47419354838709676,,,,,,,,,,,2.1,7.5,8.0,6.3,-38.34641930920168,72.7,62.70000000000001,,0.582089552238806,0.029850746268656716,0.04477611940298507,-0.026983939770823615,0.027777777777777776,0.041666666666666664,14.925373134328357,11.940298507462686,0.14925373134328357,,0.16417910447761194,-0.03811413962102961,13.4,83.0,0.4,0.6,1.2,5.4,0.4,6.2,14.4,0.6,2.94,0.4,0.6,0.2,2023-2025,True
00-0040234,Quinn Ewers,QB,MIA,1,2025,2025,1,4,83,55,622,3,3,8,693,354,-2.2515222003800694,8,19,0,-4.676511852187101,33.18,21,4,9,21,12,1,1.0,13.0,,3.0,83,94,-0.6102365618223287,81.36827349662781,82,8.0,3.0,693.0,83,16.0,,,,1.0,0.0,0.0,-3.5390562913380563,7.493975903614458,8.349397590361447,1.0,0.9922960182515587,0.2553191489361702,5.0,1.9000000000000001,0.05726341169379145,,,,,,,,,,,2.3,7.0,8.3,4.9,-0.12440538939905556,,,,0.6626506024096386,0.03614457831325301,0.03614457831325301,-0.006491878317258815,0.0851063829787234,0.031914893617021274,25.301204819277107,14.457831325301203,0.25301204819277107,,0.1566265060240964,-3.5390562913380563,20.75,155.5,0.75,0.75,2.0,4.75,0.0,8.295,23.5,1.25,0.47500000000000003,2.0,0.75,0.0,2023-2025,True
00-0040398,Brady Cook,QB,NYJ,1,2025,2025,1,5,153,88,739,2,7,19,867,417,-68.34386066202583,13,49,0,-4.288339697988706,28.46,46,7,14,40,36,4,5.0,10.0,,7.0,153,179,-70.83243579265422,-1484.3068450689316,148,19.0,7.0,867.0,153,32.0,,,,4.0,0.0,2.0,0.3523145387880504,4.830065359477124,5.666666666666667,0.2857142857142857,-10.029100304519808,0.2849162011173184,6.0,4.9,0.17217146872803937,2.57322222222222,3.41670454545455,5.34966216216216,-1.9329576167076201,15.0326797385621,-3.93412162162162,67.8009150326797,-10.2845751633987,19.93258664794,55.4330065359477,2.2,6.3,5.7,3.7,-10.75709009804764,,,49.2210544381162,0.5751633986928104,0.013071895424836602,0.0457516339869281,-0.39571193180253755,0.10614525139664804,0.03910614525139665,26.143790849673206,23.52941176470588,0.3006535947712418,,0.06535947712418301,0.0880786346970126,30.6,147.8,0.4,1.4,2.6,9.8,0.0,5.692,35.8,1.2,0.9800000000000001,3.8,1.4,0.0,2023-2025,True
00-0040494,Max Brosmer,QB,MIN,1,2025,2025,1,7,71,47,328,0,4,14,312,249,-56.52426000641425,7,11,0,-0.12323843681952007,4.22,20,4,6,24,8,3,0.0,7.0,,2.0,71,87,-54.72224930095255,-239.9329036474228,68,14.0,2.0,312.0,71,19.0,,,,,,,,4.619718309859155,4.394366197183099,0.0,-3.5284250536385704,0.3793103448275862,5.0,1.1,0.26066350710900477,,,,,,,,,,,2.5,8.0,4.4,1.6999999999999997,-5.392331823698465,,,,0.6619718309859155,0.0,0.056338028169014086,-0.6289913712753167,0.16091954022988506,0.022988505747126436,33.80281690140845,11.267605633802818,0.28169014084507044,,0.09859154929577464,,10.142857142857142,46.857142857142854,0.0,0.5714285714285714,1.0,1.5714285714285714,0.0,0.6028571428571429,12.428571428571429,0.7142857142857143,0.15714285714285717,2.0,0.2857142857142857,,2023-2025,True
00-0040668,Shedeur Sanders,QB,CLE,1,2025,2025,1,8,212,120,1400,7,10,23,1525,830,-59.30007444472811,21,169,1,9.78334558721701,84.89999999999999,53,34,45,102,35,18,7.0,29.0,,18.0,212,253,-49.49174416125701,-974.9316066503525,195,23.0,18.0,1525.0,212,68.0,,,,1.0,0.0,1.0,0.9220153037458658,6.60377358490566,7.193396226415095,0.7,-4.999649264873603,0.35968379446640314,3.0,22.900000000000002,0.26972909305064785,3.2354575471698106,4.40133333333333,7.1328717948718,-2.73153846153846,13.6792452830189,-2.69276923076923,60.2306132075472,-3.62683962264152,20.4921487868591,68.1210691823899,2.6,9.3,7.2,4.8,-6.550263556481399,,,52.492609003554,0.5660377358490566,0.0330188679245283,0.04716981132075472,-0.19561954213935578,0.09090909090909091,0.07114624505928854,48.113207547169814,16.50943396226415,0.25,,0.13679245283018868,0.9220153037458658,26.5,175.0,0.875,1.25,2.625,21.125,0.125,10.612499999999999,31.625,0.375,2.8625000000000003,2.875,2.25,0.0,2023-2025,True
00-0040676,Cam Ward,QB,TEN,1,2025,2025,1,17,540,323,3169,15,7,55,3905,1547,-109.09375108860478,39,159,2,8.494299830379823,186.66,138,67,50,172,95,37,14.0,60.0,,23.0,540,615,-98.643196091333,-1461.9080051779747,499,55.0,23.0,3907.0,537,105.0,-38.5,672.0,22.7,9.0,0.0,2.0,2.419321363500785,5.868518518518519,7.231481481481482,2.142857142857143,-2.9296753610781057,0.2601626016260163,16.0,27.9,0.14946962391513982,2.99584916201117,4.78547987616099,7.55154,-2.76606012383901,12.7777777777778,-1.57846,62.8619259259259,-3.04711111111111,21.3286204727492,80.2391975308642,2.4,6.6,7.2,5.0,-1.8581136506470433,33.2,30.8,58.350467007557,0.5981481481481481,0.027777777777777776,0.012962962962962963,-0.16039544079891543,0.08943089430894309,0.03739837398373984,31.851851851851855,17.59259259259259,0.25555555555555554,,0.1111111111111111,0.26881348483342055,31.764705882352942,186.41176470588235,0.8823529411764706,0.4117647058823529,2.2941176470588234,9.352941176470589,0.11764705882352941,10.98,36.1764705882353,0.9411764705882353,1.6411764705882352,3.235294117647059,1.3529411764705883,0.0,2023-2025,True
00-0040691,Jaxson Dart,QB,NYG,1,2025,2025,1,14,339,216,2272,15,5,35,2773,1161,3.4194322537896547,86,487,9,38.1240470729286,241.58,101,25,36,96,51,10,7.0,66.0,,38.0,339,411,32.07375500739567,-63.53062391281128,329,35.0,38.0,2773.0,338,72.0,10.2,506.0,53.6,40.0,6.0,13.0,14.727111809828784,6.702064896755163,8.179941002949853,3.0,-0.19310220034289144,0.26034063260340634,48.0,102.7,0.42511797334216406,2.8215325443787,4.91032407407407,8.30425531914894,-3.39393124507487,13.8643067846608,-0.9905775075987852,65.7474631268437,-2.03064896755163,21.5399403715118,91.7096853490659,2.4,7.7,8.1,5.1,-0.5579858195066028,57.5,57.1,55.0628885911373,0.6371681415929203,0.04424778761061947,0.014749262536873156,0.07803833335132766,0.0851581508515815,0.09245742092457421,28.31858407079646,15.04424778761062,0.29793510324483774,,0.19469026548672566,0.3681777952457196,24.214285714285715,162.28571428571428,1.0714285714285714,0.35714285714285715,6.142857142857143,34.785714285714285,0.6428571428571429,17.255714285714287,29.357142857142858,3.4285714285714284,7.335714285714286,2.5,2.7142857142857144,0.42857142857142855,2023-2025,True
00-0040704,Dillon Gabriel,QB,CLE,1,2025,2025,1,10,185,110,937,7,2,19,1078,500,-44.89784183595689,14,86,0,0.42800254124448855,70.08,59,13,11,43,35,3,4.0,17.0,,11.0,185,214,-40.03370915140333,-1358.7772846221924,181,19.0,11.0,1078.0,184,33.0,,,,2.0,0.0,0.0,-1.3249647009070031,5.064864864864865,5.827027027027027,3.5,-7.507056821117085,0.24299065420560748,3.0,8.6,0.12271689497716895,2.73219565217391,3.71545454545455,5.82243093922652,-2.10697639377197,16.2162162162162,-4.08364640883978,64.2072972972973,-4.74783783783783,18.6309464804449,80.8445945945946,2.3,8.1,5.8,4.0,-3.919476614516725,,,61.0662566398171,0.5945945945945946,0.03783783783783784,0.010810810810810811,-0.18707340724954827,0.08878504672897196,0.0514018691588785,23.243243243243246,18.91891891891892,0.31891891891891894,,0.0918918918918919,-0.6624823504535016,18.5,93.7,0.7,0.2,1.4,8.6,0.0,7.008,21.4,0.3,0.86,1.9,1.1,0.0,2023-2025,True
00-0040743,Tyler Shough,QB,NO,1,2025,2025,1,11,327,221,2384,10,6,31,2708,1051,2.059938944321197,45,186,3,1.0231772941043684,157.96,73,28,15,74,50,9,8.0,39.0,,20.0,327,375,13.51263376018109,506.57491087913513,315,31.0,20.0,2709.0,324,47.0,1.9,420.0,37.6,17.0,2.0,2.0,4.6841244634997565,7.290519877675841,8.281345565749236,1.6666666666666667,1.6081743202512226,0.208,25.0,36.6,0.2317042289187136,2.68085493827161,5.86981900452489,8.28888888888889,-2.419069884364,11.9266055045872,-0.685714285714286,66.9373394495413,0.646758409785932,21.6029812116412,91.329001019368,2.2,6.3,8.3,6.0,-2.748455737656862,48.8,51.6,58.650047740816,0.6758409785932722,0.03058103975535168,0.01834862385321101,0.036033690027149574,0.08266666666666667,0.05333333333333334,22.629969418960243,15.29051987767584,0.22324159021406728,,0.11926605504587157,0.2755367331470445,29.727272727272727,216.72727272727272,0.9090909090909091,0.5454545454545454,4.090909090909091,16.90909090909091,0.2727272727272727,14.360000000000001,34.09090909090909,2.272727272727273,3.3272727272727276,2.8181818181818183,1.8181818181818181,0.18181818181818182,2023-2025,True
