rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,adp_espn,adp_ffc_equiv_espn,adp_price_used,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,age_2026,mu_star_z,mu_star,theta_star_mu_star,theta_used,proj,w_market,w_history,w_projection,post_var,arm,value_prior,view_shift_player,value_post_views,struct_shift,value_ranked,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_ref_positional,floor_ref_source,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers,from_s01_delta_rb,k,obs_pick,price,exp_pick,tier,order,BOARD
128,Cyrus Allen,KC,WR,150.6,69,152,24,,,150.6,0,0.0,,0.0,9.338003994797472,11.422710913543565,36.420213460414466,inf,1.0,9.338003994797472,23.55373032169747,0.0736999584709658,,9.338003994797472,9.338003994797472,,,,,11.422710913543565,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,2.3898442327423313,7.920755406757527,1.4172485880399446,,,,,False,4.65,4.6875,top70,0.0,1.4172485880399446,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,cyrus allen,,150.6,151.0,5.0,99.0,125.0
129,Denzel Boston,CLE,WR,139.5,64,138,9,166.64,155.6492201029886,155.6492201029886,0,0.0,,0.0,9.338003994797472,11.422710913543565,36.420213460414466,inf,1.0,9.338003994797472,22.7378507871321,0.0897239695070045,,9.338003994797472,9.338003994797472,,,,,11.422710913543565,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,2.3898442327423313,7.920755406757527,1.4172485880399446,,,,,False,4.65,4.6875,top70,0.0,1.4172485880399446,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,denzel boston,,153.07,157.0,5.0,99.0,125.0
130,MarShawn Lloyd,GB,RB,156.2,55,166,36,,,156.2,1,1.0,2.8,1.0,7.491790151433535,11.74653700580229,39.64076972639763,39.64076972639763,0.7714117015896892,6.4193018242190885,25.65366187542779,-0.0254871379969932,5.830731815886289,7.112091652950527,7.112091652950527,,,,,9.061416099432195,pi_market (market-anchored),7.491790151433535,8.881784197001252e-16,7.491790151433536,1.4,8.891790151433536,2.128545994268411,7.4745791409013185,1.4172110105322178,18.0,0.056,0.0,1.0,False,6.1125,6.1125,top70,0.0,1.4172110105322178,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,marshawn lloyd,,156.2,164.0,7.0,99.0,130.0
131,Woody Marks,HOU,RB,142.7,44,141,10,151.59,135.10610400190234,135.10610400190234,1,16.0,9.06875,1.0,7.491790151433535,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,7.903603268605945,25.672826830937716,-0.0260716232626303,9.775134708679216,8.088071179484306,8.088071179484306,,,,,11.442449765890135,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,2.391908209556769,7.4745791409013185,1.417211010532216,18.0,0.889,3.175,0.6666666666666666,False,6.1125,6.1125,top70,0.0,1.417211010532216,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,woody marks,,147.14499999999998,141.0,7.0,99.0,131.0
132,Jonah Coleman,DEN,RB,155.4,53,163,31,,,155.4,0,0.0,,0.0,7.491790151433535,13.882089022740637,35.36523585755328,inf,1.0,7.491790151433535,23.033538672142367,0.0665766548734107,,7.491790151433535,7.491790151433535,,,,,13.882089022740637,pi_market (market-anchored),7.491790151433535,-8.881784197001252e-16,7.491790151433534,1.4,8.891790151433534,2.634586212552233,7.4745791409013185,1.417211010532216,,,,,False,6.1125,6.1125,top70,0.0,1.417211010532216,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,jonah coleman,,155.4,161.0,7.0,99.0,131.0
133,Dylan Sampson,CLE,RB,156.9,56,168,35,,,156.9,1,14.0,6.242857142857143,1.0,7.491790151433535,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,7.165639174369085,21.963039014373717,0.0926182250755954,9.982729019145754,8.142283124181692,8.142283124181692,,,,,11.442449765890135,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,2.391908209556769,7.4745791409013185,1.417211010532216,18.0,0.833,0.375,0.7777777777777778,False,6.1125,6.1125,top70,0.0,1.417211010532216,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,dylan sampson,,156.9,167.0,7.0,99.0,131.0
134,Jordan James,SF,RB,143.8,45,143,9,,,143.8,0,0.0,,0.0,7.491790151433535,15.4867051194987,43.81668066802514,inf,1.0,7.491790151433535,22.42573579739904,0.0848948520423081,,7.491790151433535,7.491790151433535,,,,,15.4867051194987,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,2.7826880097756828,7.4745791409013185,1.417211010532216,,,,,False,6.1125,6.1125,top70,0.0,1.417211010532216,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,jordan james,,143.8,136.0,7.0,99.0,131.0
135,Mike Washington Jr.,LV,RB,148.5,48,148,13,,,148.5,0,0.0,,0.0,7.491790151433535,13.882089022740637,35.36523585755328,inf,1.0,7.491790151433535,23.16495550992471,0.0621940566380195,,7.491790151433535,7.491790151433535,,,,,13.882089022740637,pi_market (market-anchored),7.491790151433535,-8.881784197001252e-16,7.491790151433534,1.4,8.891790151433534,2.634586212552233,7.4745791409013185,1.417211010532216,,,,,False,6.1125,6.1125,top70,0.0,1.417211010532216,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,mike washington,,148.5,144.0,7.0,99.0,131.0
136,Kaelon Black,SF,RB,160.4,61,184,48,,,160.4,0,0.0,,0.0,7.491790151433535,13.882089022740637,35.36523585755328,inf,1.0,7.491790151433535,24.87337440109514,-0.0007915993348616,,7.491790151433535,7.491790151433535,,,,,13.882089022740637,pi_market (market-anchored),7.491790151433535,-8.881784197001252e-16,7.491790151433534,1.4,8.891790151433534,2.634586212552233,7.4745791409013185,1.417211010532216,,,,,False,6.1125,6.1125,top70,0.0,1.417211010532216,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,kaelon black,,160.4,176.0,7.0,99.0,131.0
137,Emmett Johnson,KC,RB,162.8,63,188,51,,,162.8,0,0.0,,0.0,7.481169871794871,13.882089022740637,35.36523585755328,inf,1.0,7.481169871794871,22.89390828199863,0.071072072768737,,7.481169871794871,7.481169871794871,,,,,13.882089022740637,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,2.634586212552233,7.4745791409013185,1.4065907308935524,,,,,False,6.1125,6.1125,top70,0.0,1.4065907308935524,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,emmett johnson,,162.8,188.0,7.0,99.0,137.0
138,Jaydon Blue,DAL,RB,168.9,66,202,64,,,168.9,1,5.0,4.08,1.0,7.481169871794871,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,6.592975813962652,22.647501711156742,0.0785909503926812,8.383241739620614,7.716740249912332,7.716740249912332,,,,,11.442449765890135,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,2.391908209556769,7.4745791409013185,1.4065907308935524,18.0,0.278,0.0,0.9444444444444444,False,6.1125,6.1125,top70,0.0,1.4065907308935524,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,jaydon blue,,168.9,202.0,7.0,99.0,137.0
139,Tyrone Tracy Jr.,NYG,RB,153.8,50,159,20,167.44,155.6492201029886,155.6492201029886,2,31.0,10.940416666666666,1.8,7.491790151433535,11.74653700580229,39.64076972639763,22.02264984799868,0.6521522103372729,8.691387262129652,26.77344284736482,-0.0600326782705124,10.386308808331744,8.498642068373103,8.498642068373103,,,,,7.660530072142535,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.9571062914597328,7.4745791409013185,1.417211010532216,36.0,0.889,4.45,0.5,True,6.1125,6.1125,top70,-1.6624999999999996,1.250961010532216,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,tyrone tracy,,160.62,178.0,7.0,99.0,139.0
140,Baker Mayfield,TB,QB,128.1,17,126,-14,149.31,135.10610400190234,135.10610400190234,8,,16.9162,2.9767,15.920930567961449,8.540768288565792,,16.093224653007262,0.653293385736417,16.265997063023576,,,,16.265997063023576,16.265997063023576,,,,,5.579627432027371,theta_star,16.265997063023576,0.0,16.265997063023576,0.0,16.265997063023576,1.670273545265471,15.166228061514008,1.0997690015095696,54.0,0.944,11.09,0.1296296296296296,True,10.125,10.6175,top70,0.965,1.1962690015095696,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,baker mayfield,,138.70499999999998,129.0,,99.0,140.0
141,Tre Tucker,LV,WR,132.3,61,131,-10,168.28,155.6492201029886,155.6492201029886,3,40.0,8.81845738295318,2.3333333333333335,9.338003994797472,10.782394134943546,43.140579588937385,18.48881982383031,0.6316382999991158,9.14662292162881,25.4839151266256,0.0138540065475646,9.864445486394049,9.531924877592989,9.531924877592989,,,,,6.810573101316178,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,1.84534185197705,7.920755406757527,1.4172485880399446,54.0,0.87,1.825,0.7037037037037037,True,4.65,4.6875,top70,-2.825,1.1347485880399446,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tre tucker,,150.29000000000002,148.0,5.0,99.0,141.0
142,Zach Charbonnet,SEA,RB,135.8,43,132,-10,150.08,135.10610400190234,135.10610400190234,3,49.0,10.567069327731092,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,8.748909679206186,25.645448323066393,-0.0252362525089652,10.734251753167143,8.817250886513772,8.817250886513772,,,,,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.8634324819583257,7.4745791409013185,1.417211010532216,54.0,0.907,3.15,0.4814814814814814,True,6.1125,6.1125,top70,-2.9625,1.120961010532216,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,zach charbonnet,,142.94,132.0,7.0,99.0,142.0
143,Rashod Bateman,BAL,WR,150.8,70,153,10,,,150.8,5,55.0,7.447666527021365,2.8181818181818183,9.338003994797472,10.782394134943546,43.140579588937385,15.307947596074555,0.5867285202276731,8.556781432220568,26.757015742642025,-0.0375164276808842,8.312568532881329,8.914220764040369,8.914220764040369,,,,,6.326338155306967,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,1.778530032823029,7.920755406757527,1.4172485880399446,54.0,0.815,1.625,0.7592592592592593,True,4.65,4.6875,top70,-3.0250000000000004,1.1147485880399446,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,rashod bateman,,150.8,152.0,5.0,99.0,143.0
144,Tyler Allgeier,ARI,RB,154.4,51,160,16,,,154.4,4,66.0,7.3572058823529405,2.6470588235294117,7.491790151433535,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,7.432629059009601,26.379192334017795,-0.0477273027917444,8.332418776278425,7.861317051630699,7.861317051630699,,,,,6.582947187996207,pi_market (market-anchored),7.491790151433535,8.881784197001252e-16,7.491790151433536,1.4,8.891790151433536,1.814241878581272,7.4745791409013185,1.4172110105322178,54.0,0.944,2.675,0.6666666666666666,True,6.1125,6.1125,top70,-3.4375,1.0734610105322178,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,tyler allgeier,,154.4,159.0,7.0,99.0,144.0
145,Malik Washington,MIA,WR,148.5,66,148,3,,,148.5,2,24.0,6.648148148148148,1.8,9.338003994797472,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,8.503367993477157,25.86447638603696,-0.0043297261818822,8.08580820425784,8.949459869361153,8.949459869361153,,,,,7.436722530772208,pi_market (market-anchored),9.338003994797472,1.7763568394002505e-15,9.338003994797472,0.0,9.338003994797472,1.9283052832438392,7.920755406757527,1.4172485880399464,36.0,0.861,1.2,0.75,True,4.65,4.6875,top70,-3.45,1.0722485880399464,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,malik washington,,148.5,145.0,5.0,99.0,145.0
146,Calvin Ridley,TEN,WR,143.7,65,142,-4,167.2,155.6492201029886,155.6492201029886,7,87.0,10.44904052834523,2.6458381583213675,9.338003994797472,10.782394134943546,43.140579588937385,16.305071212786352,0.6019415623969713,9.780261461461375,31.698836413415467,-0.1068300664925248,9.757545602756238,9.505006071771,9.505006071771,,,,,6.490371171967857,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,1.8014398646593588,7.920755406757527,1.4172485880399446,54.0,0.759,1.05,0.5555555555555556,True,4.65,4.6875,top70,-3.6000000000000005,1.0572485880399445,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,calvin ridley,,155.45,162.0,5.0,99.0,146.0
147,Brian Robinson,ATL,RB,163.5,64,190,43,166.61,155.6492201029886,155.6492201029886,4,57.0,7.514142857142857,2.6470588235294117,7.491790151433535,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,7.501616043400168,27.446954140999317,-0.079478727939087,7.899024986854287,7.6708040726084175,7.6708040726084175,,,,,6.582947187996207,pi_market (market-anchored),7.491790151433535,8.881784197001252e-16,7.491790151433536,1.4,8.891790151433536,1.814241878581272,7.4745791409013185,1.4172110105322178,54.0,0.852,2.1,0.5185185185185185,True,6.1125,6.1125,top70,-4.012499999999999,1.015961010532218,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,brian robinson,,165.055,193.0,7.0,99.0,147.0
148,Jalen McMillan,TB,WR,136.1,62,133,-15,167.38,155.6492201029886,155.6492201029886,2,14.0,10.232323232323232,1.8,9.338003994797472,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,9.615502520691392,24.733744010951405,0.0441994483783463,11.221884993954996,9.922553871720725,9.922553871720725,,,,,7.436722530772208,pi_market (market-anchored),9.338003994797472,1.7763568394002505e-15,9.338003994797472,0.0,9.338003994797472,1.9283052832438392,7.920755406757527,1.4172485880399464,36.0,0.472,0.0,0.7777777777777778,True,4.65,4.6875,top70,-4.65,0.9522485880399464,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jalen mcmillan,,151.74,155.0,5.0,99.0,148.0
149,Ryan Flournoy,DAL,WR,159.0,77,178,29,,,159.0,2,16.0,7.672727272727273,1.8,9.338003994797472,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,8.821284890265595,26.847364818617383,-0.0395493785095243,8.454917230854399,9.063990795765088,9.063990795765088,,,,,7.436722530772208,pi_market (market-anchored),9.338003994797472,1.7763568394002505e-15,9.338003994797472,0.0,9.338003994797472,1.9283052832438392,7.920755406757527,1.4172485880399464,36.0,0.667,0.0,0.8333333333333334,True,4.65,4.6875,top70,-4.65,0.9522485880399464,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,ryan flournoy,,159.0,172.0,5.0,99.0,148.0
150,Tank Dell,HOU,WR,157.3,75,170,20,167.91,155.6492201029886,155.6492201029886,2,24.0,12.166666666666666,1.8,9.338003994797472,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,10.215710398459905,26.84188911704312,-0.0394301610991052,11.734645254131577,10.081658373072663,10.081658373072663,,,,,7.436722530772208,pi_market (market-anchored),9.338003994797472,1.7763568394002505e-15,9.338003994797472,0.0,9.338003994797472,1.9283052832438392,7.920755406757527,1.4172485880399464,36.0,0.667,0.0,0.5555555555555556,True,4.65,4.6875,top70,-4.65,0.9522485880399464,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tank dell,,162.60500000000002,185.0,5.0,99.0,148.0
151,Brandon Aiyuk,SF,WR,156.8,74,167,16,,,156.8,5,67.0,11.56957757296467,2.8181818181818183,9.338003994797472,10.782394134943546,43.140579588937385,15.307947596074555,0.5867285202276731,10.260249709667455,28.459958932238195,-0.0504162092422822,11.18103496578877,10.099676131445277,10.099676131445277,,,,,6.326338155306967,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,1.778530032823029,7.920755406757527,1.4172485880399446,36.0,0.639,0.0,0.5555555555555556,True,4.65,4.6875,top70,-4.65,0.9522485880399444,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,brandon aiyuk,,156.8,166.0,5.0,99.0,151.0
152,Jalen Nailor,LV,WR,155.1,72,162,10,,,155.1,4,28.0,7.406666666666666,2.6470588235294117,9.338003994797472,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,8.56900541727798,27.50171115674196,-0.0471161693094467,8.179532459449918,8.876736587077822,8.876736587077822,,,,,6.489179463816703,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,1.8012744743398634,7.920755406757527,1.4172485880399446,54.0,0.648,0.0,0.8333333333333334,True,4.65,4.6875,top70,-4.65,0.9522485880399444,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jalen nailor,,155.1,160.0,5.0,99.0,151.0
153,Cooper Kupp,SEA,WR,150.5,68,151,-2,168.79,155.8024390052992,155.8024390052992,9,117.0,11.972698629472545,2.9883040935672516,9.338003994797472,10.782394134943546,43.140579588937385,14.436475752853802,0.5724473704445884,10.464474613928337,33.21286789869952,-0.1542231005791077,10.359972885105346,9.77494948117243,9.77494948117243,,,,,6.172353169645584,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,1.756751714051474,7.920755406757527,1.4172485880399446,54.0,0.741,0.0,0.6296296296296297,True,4.65,4.6875,top70,-4.65,0.9522485880399444,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,cooper kupp,,159.64499999999998,175.0,5.0,99.0,151.0
154,Jauan Jennings,MIN,WR,148.9,67,150,-4,,,148.9,5,63.0,10.97600358422939,2.8181818181818183,9.338003994797472,10.782394134943546,43.140579588937385,15.307947596074555,0.5867285202276731,10.014942508988463,29.144421629021217,-0.0564583567377274,10.68309908218552,9.89389343199682,9.89389343199682,,,,,6.326338155306967,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,1.778530032823029,7.920755406757527,1.4172485880399446,54.0,0.796,0.0,0.5740740740740741,True,4.65,4.6875,top70,-4.65,0.9522485880399444,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jauan jennings,,148.9,146.0,5.0,99.0,151.0
155,Tyjae Spears,TEN,RB,131.0,42,129,-26,168.51,155.6492201029886,155.6492201029886,3,41.0,9.145184227537168,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,8.167668294853314,25.21286789869952,-0.0118319291400391,10.062109507273536,8.54249106982256,8.54249106982256,,,,,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.8634324819583257,7.4745791409013185,1.417211010532216,54.0,0.778,1.175,0.6296296296296297,True,6.1125,6.1125,top70,-4.9375,0.923461010532216,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,tyjae spears,,149.755,147.0,7.0,99.0,155.0
