rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,adp_espn,adp_ffc_equiv_espn,adp_price_used,tier,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,age_2026,mu_star_z,mu_star,theta_star_mu_star,theta_used,proj,w_market,w_history,w_projection,post_var,arm,value_prior,view_shift_player,value_post_views,struct_shift,value_ranked,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_ref_positional,floor_ref_source,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers,from_s01_delta_rb,k,exp_pick,board_slot,board_rank
134,Jaydon Blue,DAL,RB,160.2,50,169,35,,,160.2,soph,1,5.0,4.08,1.0,7.491790151433535,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,6.600822674565177,22.647501711156742,0.0785909503926812,8.383241739620614,7.724587110514857,7.724587110514857,,,,,11.442449765890135,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,2.391908209556769,7.4745791409013185,1.417211010532216,18.0,0.278,0.0,0.9444444444444444,False,6.075,6.0,top70,0.0,1.417211010532216,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,jaydon blue,169.0,127.0,141
177,Jake Ferguson,DAL,TE,141.1,14,141,-36,112.55,100.27302497070912,141.1,vet,4,,10.2421,2.6471,10.059453965152493,6.695175531217138,,10.571881591100038,0.612257289485432,10.130273633769004,,,,10.130273633769004,10.130273633769004,,,,,4.099170023372191,theta_star,10.130273633769004,-1.7763568394002505e-15,10.130273633769002,0.0,10.130273633769002,1.4316371787873126,9.786079490785122,0.3441941429838806,54.0,0.889,3.725,0.4814814814814814,True,7.025,3.725,top70,-3.3000000000000003,0.0141941429838805,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jake ferguson,141.0,127.06896551724138,142
135,Kaelon Black,SF,RB,161.0,52,173,38,,,161.0,rookie,0,0.0,,0.0,7.488245661496985,13.882089022740637,35.36523585755328,inf,1.0,7.488245661496985,24.87337440109514,-0.0007915993348616,,7.488245661496985,7.488245661496985,,,,,13.882089022740637,pi_market (market-anchored),7.488245661496985,0.0,7.488245661496985,1.4,8.888245661496985,2.634586212552233,7.4745791409013185,1.4136665205956662,,,,,False,6.075,6.0,top70,0.0,1.4136665205956662,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,kaelon black,173.0,129.0,143
137,Nicholas Singleton,TEN,RB,165.3,63,189,52,,,165.3,rookie,0,0.0,,0.0,7.481169871794871,13.882089022740637,35.36523585755328,inf,1.0,7.481169871794871,22.652977412731005,0.0784295146912893,,7.481169871794871,7.481169871794871,,,,,13.882089022740637,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,2.634586212552233,7.4745791409013185,1.4065907308935524,,,,,False,6.075,6.0,top70,0.0,1.4065907308935524,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,nicholas singleton,189.0,130.0,144
140,Demond Claiborne,MIN,RB,168.4,66,194,54,,,168.4,rookie,0,0.0,,0.0,7.481169871794871,13.882089022740637,35.36523585755328,inf,1.0,7.481169871794871,22.89664613278576,0.0709863059198488,,7.481169871794871,7.481169871794871,,,,,13.882089022740637,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,2.634586212552233,7.4745791409013185,1.4065907308935524,,,,,False,6.075,6.0,top70,0.0,1.4065907308935524,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,demond claiborne,194.0,130.0,145
136,Jordan James,SF,RB,166.3,64,190,54,,,166.3,soph,0,0.0,,0.0,7.481169871794871,15.4867051194987,43.81668066802514,inf,1.0,7.481169871794871,22.42573579739904,0.0848948520423081,,7.481169871794871,7.481169871794871,,,,,15.4867051194987,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,2.7826880097756828,7.4745791409013185,1.4065907308935524,,,,,False,6.075,6.0,top70,0.0,1.4065907308935524,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,jordan james,190.0,130.0,146
138,Dylan Sampson,CLE,RB,164.1,59,183,45,,,164.1,soph,1,14.0,6.242857142857143,1.0,7.481169871794871,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,7.15779231376656,21.963039014373717,0.0926182250755954,9.982729019145754,8.134436263579166,8.134436263579166,,,,,11.442449765890135,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,2.391908209556769,7.4745791409013185,1.4065907308935524,18.0,0.833,0.375,0.7777777777777778,False,6.075,6.0,top70,0.0,1.4065907308935524,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,dylan sampson,183.0,130.0,147
139,Mike Washington Jr.,LV,RB,162.2,56,177,38,,,162.2,rookie,0,0.0,,0.0,7.481169871794871,13.882089022740637,35.36523585755328,inf,1.0,7.481169871794871,23.16495550992471,0.0621940566380195,,7.481169871794871,7.481169871794871,,,,,13.882089022740637,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,2.634586212552233,7.4745791409013185,1.4065907308935524,,,,,False,6.075,6.0,top70,0.0,1.4065907308935524,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,mike washington,177.0,130.0,148
141,Emmett Johnson,KC,RB,174.2,68,199,58,,,174.2,rookie,0,0.0,,0.0,7.481169871794871,13.882089022740637,35.36523585755328,inf,1.0,7.481169871794871,22.89390828199863,0.071072072768737,,7.481169871794871,7.481169871794871,,,,,13.882089022740637,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,2.634586212552233,7.4745791409013185,1.4065907308935524,,,,,False,6.075,6.0,top70,0.0,1.4065907308935524,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,emmett johnson,199.0,130.0,149
200,Pat Freiermuth,PIT,TE,152.0,15,149,-51,168.87,155.8024390052992,152.0,vet,5,,8.9306,2.8182,9.359024349638846,6.695175531217138,,9.930036108083495,0.5972878014141912,9.186492637868092,,,,9.186492637868092,9.186492637868092,,,,,3.9989466731227745,theta_star,9.186492637868092,0.0,9.186492637868092,0.0,9.186492637868092,1.4140273464687263,9.786079490785122,-0.5995868529170298,54.0,0.796,1.8,0.7037037037037037,True,7.025,3.725,top70,-5.2250000000000005,-1.1220868529170298,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,pat freiermuth,149.0,134.73809523809524,150
198,T.J. Hockenson,MIN,TE,153.1,16,150,-48,133.75,119.44739385910852,153.1,vet,7,,9.5258,2.9535,9.359024349638846,6.695175531217138,,9.475140599221572,0.5859588967086264,9.428076323916514,,,,9.428076323916514,9.428076323916514,,,,,3.923097667542586,theta_star,9.428076323916514,0.0,9.428076323916514,0.0,9.428076323916514,1.4005530456827735,9.786079490785122,-0.3580031668686079,54.0,0.741,0.3,0.5185185185185185,True,7.025,3.725,top70,-6.7250000000000005,-1.030503166868608,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tj hockenson,150.0,135.0,151
196,Dalton Kincaid,BUF,TE,153.4,17,152,-44,137.02,119.44739385910852,153.4,vet,3,,10.108,2.3333,9.359024349638846,6.695175531217138,,11.993668949471097,0.6417555115226373,9.627340748384478,,,,9.627340748384478,9.627340748384478,,,,,4.2966657977701,theta_star,9.627340748384478,0.0,9.627340748384478,0.0,9.627340748384478,1.46571924285828,9.786079490785122,-0.1587387424006436,54.0,0.759,0.0,0.6111111111111112,True,7.025,3.725,top70,-7.025,-0.8612387424006438,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,dalton kincaid,152.0,135.16666666666669,152
142,Tyrone Tracy Jr.,NYG,RB,156.1,48,156,14,167.44,155.6492201029886,156.1,vet,2,31.0,10.940416666666666,1.8,7.491790151433535,11.74653700580229,39.64076972639763,22.02264984799868,0.6521522103372729,8.691387262129652,26.77344284736482,-0.0600326782705124,10.386308808331744,8.498642068373103,8.498642068373103,,,,,7.660530072142535,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.9571062914597328,7.4745791409013185,1.417211010532216,36.0,0.889,4.45,0.5,True,6.075,6.0,top70,-1.625,1.254711010532216,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,tyrone tracy,156.0,136.0,153
143,Jayden Daniels,WAS,QB,71.3,6,72,-71,51.08,51.063132301542794,71.3,vet,2,,18.1876,1.8,17.634423450195044,8.540768288565792,,26.61372323589262,0.7570504388429674,17.76881745021252,,,,17.76881745021252,17.76881745021252,,,,,6.465792380914832,theta_star,17.76881745021252,0.0,17.76881745021252,0.0,17.76881745021252,1.7980256367631178,15.166228061514008,2.6025893886985134,36.0,0.667,0.0,0.4166666666666667,True,14.445,10.6175,top70,-14.445,1.1580893886985133,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,jayden daniels,73.0,137.0,154
144,Zach Charbonnet,SEA,RB,139.1,44,137,-7,150.08,135.10610400190234,139.1,vet,3,49.0,10.567069327731092,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,8.748909679206186,25.645448323066393,-0.0252362525089652,10.734251753167143,8.817250886513772,8.817250886513772,,,,,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.8634324819583257,7.4745791409013185,1.417211010532216,54.0,0.907,3.15,0.4814814814814814,True,6.075,6.0,top70,-2.9250000000000003,1.124711010532216,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,zach charbonnet,137.0,138.0,155
145,Rashod Bateman,BAL,WR,148.2,67,146,1,,,148.2,vet,5,55.0,7.447666527021365,2.8181818181818183,9.338003994797472,10.782394134943546,43.140579588937385,15.307947596074555,0.5867285202276731,8.556781432220568,26.757015742642025,-0.0375164276808842,8.312568532881329,8.914220764040369,8.914220764040369,,,,,6.326338155306967,pi_market (market-anchored),9.338003994797472,0.0,9.338003994797472,0.0,9.338003994797472,1.778530032823029,7.920755406757527,1.4172485880399446,54.0,0.815,1.625,0.7592592592592593,True,4.65,4.6875,top70,-3.0250000000000004,1.1147485880399446,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,rashod bateman,146.0,139.0,156
146,Malik Washington,MIA,WR,155.7,70,155,9,,,155.7,vet,2,24.0,6.648148148148148,1.8,9.338003994797472,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,8.503367993477157,25.86447638603696,-0.0043297261818822,8.08580820425784,8.949459869361153,8.949459869361153,,,,,7.436722530772208,pi_market (market-anchored),9.338003994797472,1.7763568394002505e-15,9.338003994797472,0.0,9.338003994797472,1.9283052832438392,7.920755406757527,1.4172485880399464,36.0,0.861,1.2,0.75,True,4.65,4.6875,top70,-3.45,1.0722485880399464,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,malik washington,155.0,140.0,157
147,Tyler Allgeier,ARI,RB,161.4,55,175,28,,,161.4,vet,4,66.0,7.3572058823529405,2.6470588235294117,7.481169871794871,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,7.426677284461192,26.379192334017795,-0.0477273027917444,8.332418776278425,7.85536527708229,7.85536527708229,,,,,6.582947187996207,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.814241878581272,7.4745791409013185,1.4065907308935524,54.0,0.944,2.675,0.6666666666666666,True,6.075,6.0,top70,-3.4000000000000004,1.0665907308935525,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,tyler allgeier,176.0,141.0,158
148,Samaje Perine,CIN,RB,165.1,62,188,40,,,165.1,vet,9,102.0,6.062123888543826,2.9883040935672516,7.481169871794871,11.74653700580229,39.64076972639763,13.265306503354196,0.5303610067165963,6.8147305447979925,30.9596167008898,-0.1001763110454446,6.6360770861026275,7.084281346691299,7.084281346691299,,,,,6.229905191831054,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.764922830017088,7.4745791409013185,1.4065907308935524,54.0,0.907,2.525,0.7962962962962963,True,6.075,6.0,top70,-3.5500000000000003,1.0515907308935524,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,samaje perine,188.0,142.0,159
195,Dalton Schultz,HOU,TE,157.6,18,160,-35,167.6,155.6492201029886,157.6,vet,7,,9.509,2.9307,9.359024349638846,6.695175531217138,,9.548854457911393,0.5878377757429685,9.420838647276094,,,,9.420838647276094,9.420838647276094,,,,,3.9356770924794304,theta_star,9.420838647276094,0.0,9.420838647276094,0.0,9.420838647276094,1.4027966874211368,9.786079490785122,-0.3652408435090279,54.0,0.907,3.925,0.5370370370370371,True,7.025,3.725,top70,-3.1000000000000005,-0.675240843509028,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,dalton schultz,160.0,142.35714285714286,160
189,Hunter Henry,NE,TE,158.1,19,161,-28,142.83,119.44739385910852,158.1,vet,9,,9.9315,2.9709,9.359024349638846,6.695175531217138,,9.419646490895325,0.5845330763175578,9.5968690469775,,,,9.5968690469775,9.5968690469775,,,,,3.913551549748392,theta_star,9.5968690469775,0.0,9.5968690469775,0.0,9.5968690469775,1.3988480170748343,9.786079490785122,-0.1892104438076209,54.0,0.852,2.5,0.5370370370370371,True,7.025,3.725,top70,-4.525,-0.6417104438076211,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,hunter henry,161.0,142.71428571428572,161
149,Brian Robinson Jr.,ATL,RB,164.9,61,186,37,166.61,155.6492201029886,164.9,vet,4,57.0,7.514142857142857,2.6470588235294117,7.481169871794871,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,7.495664268851759,27.446954140999317,-0.079478727939087,7.899024986854287,7.664852298060008,7.664852298060008,,,,,6.582947187996207,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.814241878581272,7.4745791409013185,1.4065907308935524,54.0,0.852,2.1,0.5185185185185185,True,6.075,6.0,top70,-3.975,1.0090907308935524,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,brian robinson,187.0,143.0,162
184,Oronde Gadsden II,LAC,TE,158.6,20,163,-21,,,158.6,soph,1,,9.7923,1.0,9.359024349638846,8.982491813344657,,23.854679408424037,0.7264535439828048,9.477545368273685,,,,9.477545368273685,9.477545368273685,,,,,6.525363011600756,theta_star,9.477545368273685,0.0,9.477545368273685,0.0,9.477545368273685,1.806289430241006,9.786079490785122,-0.3085341225114373,18.0,0.833,1.875,0.6111111111111112,False,7.025,3.725,top70,0.0,-0.3085341225114373,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,oronde gadsden,163.0,143.125,163
150,Tank Dell,HOU,WR,153.1,68,150,0,167.91,155.6492201029886,153.1,vet,2,24.0,12.166666666666666,1.8,9.338003994797472,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,10.215710398459905,26.84188911704312,-0.0394301610991052,11.734645254131577,10.081658373072663,10.081658373072663,,,,,7.436722530772208,pi_market (market-anchored),9.338003994797472,1.7763568394002505e-15,9.338003994797472,0.0,9.338003994797472,1.9283052832438392,7.920755406757527,1.4172485880399464,36.0,0.667,0.0,0.5555555555555556,True,4.65,4.6875,top70,-4.65,0.9522485880399464,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,tank dell,151.0,144.0,164
152,Ray Davis,BUF,RB,161.4,53,175,23,,,161.4,vet,2,26.0,6.1187499999999995,1.8,7.481169871794871,11.74653700580229,39.64076972639763,22.02264984799868,0.6521522103372729,7.007255130798449,26.781656399726216,-0.0602875357571903,7.340623842562005,7.432281246180345,7.432281246180345,,,,,7.660530072142535,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,1.4,8.88116987179487,1.9571062914597328,7.4745791409013185,1.4065907308935524,36.0,0.944,0.525,0.75,True,6.075,6.0,top70,-5.55,0.8515907308935523,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,ray davis,174.0,145.0,165
186,Kenyon Sadiq,NYJ,TE,159.6,21,166,-20,136.44,119.44739385910852,159.6,rookie,0,,,0.0,9.359024349638846,10.681481772496603,,inf,1.0,9.359024349638846,,,,9.359024349638846,9.359024349638846,,,,,10.681481772496603,theta_star,9.359024349638846,0.0,9.359024349638846,0.0,9.359024349638846,2.3110043025161815,9.786079490785122,-0.4270551411462762,,,,,False,7.025,3.725,top70,0.0,-0.4270551411462762,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,kenyon sadiq,166.0,145.5,166
153,Isiah Pacheco,DET,RB,148.9,46,148,-5,158.0,135.10610400190234,148.9,vet,4,50.0,8.348800366300367,2.6470588235294117,7.491790151433535,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,7.868518136630899,27.50171115674196,-0.0808510692533384,8.402499891499009,7.892123589148502,7.892123589148502,,,,,6.582947187996207,pi_market (market-anchored),7.491790151433535,8.881784197001252e-16,7.491790151433536,1.4,8.891790151433536,1.814241878581272,7.4745791409013185,1.4172110105322178,54.0,0.63,0.0,0.6481481481481481,True,6.075,6.0,top70,-6.075,0.8097110105322177,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,isiah pacheco,148.0,146.0,167
156,Keaton Mitchell,LAC,RB,157.1,49,159,3,,,157.1,vet,3,20.0,5.228571428571428,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,6.566626519442243,24.621492128678987,0.0078855422074794,7.922197131279424,7.667732883210276,7.667732883210276,,,,,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.8634324819583257,7.4745791409013185,1.417211010532216,54.0,0.444,0.0,0.9074074074074074,True,6.075,6.0,top70,-6.075,0.809711010532216,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,keaton mitchell,159.0,147.0,168
154,Tank Bigsby,PHI,RB,155.6,47,154,0,167.58,155.6492201029886,155.6,vet,3,35.0,6.113708513708514,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,6.928454844837157,24.005475701574262,0.0310183565092332,8.868399502199232,8.054523613260399,8.054523613260399,,,,,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.4,8.891790151433534,1.8634324819583257,7.4745791409013185,1.417211010532216,54.0,0.815,0.0,0.8148148148148148,True,6.075,6.0,top70,-6.075,0.809711010532216,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.4,tank bigsby,154.0,147.0,169
