rank,name,team,position,adp,adp_rank,adp_rank_overall,edge,tier,n_seasons,n_games,mu_hat,n_eff,pi_market,tau2,sigma2_tier,V,B,theta_star,post_var,arm,value_prior,view_shift,value_post_views,post_SD_bl,replacement,vorp,sched,avail,floor_p25,bust_sched,usable,floor_ref,floor_gap,final,thin_data_flag,from_v01_judkins,from_v03_jt,from_v04_cmc,from_v05_lamb,from_v06_pickens,from_v07_jsn,from_v08_arsb,from_v09_barkley,from_v10_rice,from_v12_skattebo,from_v13_javonte,from_v17_djmoore,from_v18_egbuka,from_v20_gibbs,from_v23_pierce,from_v15_achane,from_v24_love,from_v25_montgomery,from_v26_sutton,from_v28_tmac,from_v19_odunze,from_v27_burden,from_v29_johnston,from_v30_hampton,from_v32_cook,from_v14_devonta,from_v21_walker,from_v33_nacua,from_v34_jeanty,from_v35_etienne,from_v36_metcalf,from_v37_mcconkey,from_v16_evans,from_v31_london,from_v22_jacobs,from_v38_hall,from_v39_nabers
143,Kyle Pitts,ATL,TE,78.5,5,81,-62,vet,5,,10.3472,2.8182,10.353369451689588,6.695175531217138,,9.930036108083495,0.5972878014141912,10.350884938235604,3.9989466731227745,pi_market (market-anchored),10.353369451689588,0.0,10.353369451689588,1.4140273464687263,7.866194788922053,2.4871746627675346,54.0,0.944,3.725,0.5740740740740741,True,7.025,-3.3000000000000003,2.1571746627675346,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
144,Isaac TeSlaa,DET,WR,163.0,76,178,34,soph,1,5.0,10.120000000000001,1.0,8.413288726154798,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,8.739527794237162,7.594752425403894,pi_market (market-anchored),8.413288726154798,0.0,8.413288726154798,1.9486857655101675,6.381994555367663,2.0312941707871355,18.0,0.778,0.0,0.6666666666666666,False,4.6625,0.0,2.0312941707871355,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
145,Travis Hunter,JAX,WR,163.8,77,181,36,rookie,0,0.0,,0.0,8.413288726154798,11.422710913543565,36.420213460414466,inf,1.0,8.413288726154798,11.422710913543565,pi_market (market-anchored),8.413288726154798,0.0,8.413288726154798,2.3898442327423313,6.381994555367663,2.0312941707871355,18.0,0.389,0.0,0.8333333333333334,False,4.6625,0.0,2.0312941707871355,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
146,Jake Ferguson,DAL,TE,141.1,14,141,-5,vet,4,,10.2421,2.6471,10.059453965152493,6.695175531217138,,10.571881591100038,0.612257289485432,10.130273633769004,4.099170023372191,pi_market (market-anchored),10.059453965152493,0.0,10.059453965152493,1.4316371787873126,7.866194788922053,2.1932591762304394,54.0,0.889,3.725,0.48148148148148145,True,7.025,-3.3000000000000003,1.8632591762304394,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
147,Blake Corum,LAR,RB,121.7,40,123,-24,vet,2,29.0,5.711601307189543,1.8,8.514685960281549,11.74653700580229,39.64076972639763,22.022649847998682,0.6521522103372729,7.539639159465983,7.660530072142535,pi_market (market-anchored),8.514685960281549,0.0,8.514685960281549,1.9571062914597326,6.209252692992744,2.3054332672888043,36.0,0.889,1.25,0.8611111111111112,True,6.1499999999999995,-4.8999999999999995,1.8154332672888043,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
148,Dallas Goedert,PHI,TE,105.3,9,108,-40,vet,8,,11.7846,2.9767,10.353369451689588,6.695175531217138,,9.401292625995536,0.5840593435885442,10.948676425429948,3.9103798259727647,pi_market (market-anchored),10.353369451689588,0.0,10.353369451689588,1.398281056507018,7.866194788922053,2.4871746627675346,54.0,0.722,0.0,0.5370370370370371,True,7.025,-7.025,1.7846746627675345,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
149,Germie Bernard,PIT,WR,164.9,78,186,37,rookie,0,0.0,,0.0,8.115833333333333,11.422710913543565,36.420213460414466,inf,1.0,8.115833333333333,11.422710913543565,pi_market (market-anchored),8.115833333333333,0.0,8.115833333333333,2.3898442327423313,6.381994555367663,1.73383877796567,,,,,False,4.6625,0.0,1.73383877796567,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
150,Cyrus Allen,KC,WR,166.3,79,190,40,rookie,0,0.0,,0.0,8.115833333333333,11.422710913543565,36.420213460414466,inf,1.0,8.115833333333333,11.422710913543565,pi_market (market-anchored),8.115833333333333,0.0,8.115833333333333,2.3898442327423313,6.381994555367663,1.73383877796567,,,,,False,4.6625,0.0,1.73383877796567,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
151,Jordan Mason,MIN,RB,122.3,41,124,-27,vet,4,43.0,8.030836940836942,2.6470588235294117,8.514685960281549,11.74653700580229,39.64076972639763,14.975401896639104,0.5604159919425199,8.301993669019406,6.582947187996207,pi_market (market-anchored),8.514685960281549,0.0,8.514685960281549,1.8142418785812722,6.209252692992744,2.3054332672888043,54.0,0.815,0.0,0.6666666666666666,True,6.1499999999999995,-6.1499999999999995,1.6904332672888043,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
152,Tyjae Spears,TEN,RB,126.9,42,126,-26,vet,3,41.0,9.145184227537168,2.3333333333333335,8.371889717425432,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,8.687998783839111,6.94476122963473,pi_market (market-anchored),8.371889717425432,0.0,8.371889717425432,1.8634324819583254,6.209252692992744,2.162637024432688,54.0,0.778,1.175,0.6296296296296297,True,6.1499999999999995,-4.975,1.665137024432688,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
153,Mark Andrews,BAL,TE,138.6,12,136,-17,vet,8,,10.5989,2.9767,10.059453965152493,6.695175531217138,,9.401292625995536,0.5840593435885442,10.283831502985525,3.9103798259727647,pi_market (market-anchored),10.059453965152493,0.0,10.059453965152493,1.398281056507018,7.866194788922053,2.1932591762304394,54.0,0.815,1.6,0.5370370370370371,True,7.025,-5.425000000000001,1.6507591762304394,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
154,George Kittle,SF,TE,121.0,11,122,-32,vet,9,,14.7134,2.9883,10.059453965152493,6.695175531217138,,9.36479863460861,0.5831141780125713,11.99961808337503,3.904051776535561,pi_market (market-anchored),10.059453965152493,0.0,10.059453965152493,1.3971492004320014,7.866194788922053,2.1932591762304394,54.0,0.778,1.25,0.4444444444444444,True,7.025,-5.775,1.6157591762304393,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
155,Adonai Mitchell,NYJ,WR,160.7,75,172,17,vet,2,25.0,5.867350427350427,1.8,8.413288726154798,10.782394134943546,43.140579588937385,23.96698866052077,0.6897097655400394,7.623308934498196,7.436722530772208,pi_market (market-anchored),8.413288726154798,1.7763568394002505e-15,8.4132887261548,1.9283052832438394,6.381994555367663,2.0312941707871373,36.0,0.917,0.0,0.8611111111111112,True,4.6625,-4.6625,1.5650441707871372,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
156,Jalen Nailor,LV,WR,159.5,73,165,9,vet,4,28.0,7.406666666666666,2.6470588235294117,8.413288726154798,10.782394134943546,43.140579588937385,16.297552289154122,0.6018310388772187,8.012483066485133,6.489179463816703,pi_market (market-anchored),8.413288726154798,0.0,8.413288726154798,1.8012744743398634,6.381994555367663,2.0312941707871355,54.0,0.648,0.0,0.8333333333333334,True,4.6625,-4.6625,1.5650441707871354,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
157,Cooper Kupp,SEA,WR,159.7,74,167,10,vet,9,117.0,11.972698629472545,2.9883040935672516,8.413288726154798,10.782394134943546,43.140579588937385,14.436475752853802,0.5724473704445884,9.935123789983875,6.172353169645584,pi_market (market-anchored),8.413288726154798,0.0,8.413288726154798,1.7567517140514741,6.381994555367663,2.0312941707871355,54.0,0.741,0.0,0.6296296296296297,True,4.6625,-4.6625,1.5650441707871354,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
158,Kenyon Sadiq,NYJ,TE,159.6,21,166,8,rookie,0,,,0.0,9.359024349638846,10.681481772496603,,inf,1.0,9.359024349638846,10.681481772496605,pi_market (market-anchored),9.359024349638846,0.0,9.359024349638846,2.3110043025161815,7.866194788922053,1.4928295607167925,,,,,False,7.025,0.0,1.4928295607167925,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
159,Oronde Gadsden II,LAC,TE,158.6,20,163,4,soph,1,,9.7923,1.0,9.359024349638846,8.982491813344657,,23.854679408424037,0.7264535439828048,9.477545368273685,6.525363011600756,pi_market (market-anchored),9.359024349638846,0.0,9.359024349638846,1.806289430241006,7.866194788922053,1.4928295607167925,18.0,0.833,1.875,0.6111111111111112,False,7.025,0.0,1.4928295607167925,single season: n_eff = 1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
160,Tucker Kraft,GB,TE,110.6,10,113,-47,vet,3,,12.4089,2.3333,10.059453965152493,6.695175531217138,,11.993668949471097,0.6417555115226373,10.901130058111605,4.2966657977701,pi_market (market-anchored),10.059453965152493,0.0,10.059453965152493,1.4657192428582801,7.866194788922053,2.1932591762304394,54.0,0.722,0.0,0.6481481481481481,True,7.025,-7.025,1.4907591762304393,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
161,Isaiah Likely,NYG,TE,139.2,13,138,-23,vet,4,,7.5689,2.6471,10.059453965152493,6.695175531217138,,10.571881591100038,0.612257289485432,9.09375982002146,4.099170023372191,pi_market (market-anchored),10.059453965152493,0.0,10.059453965152493,1.4316371787873126,7.866194788922053,2.1932591762304394,54.0,0.759,0.0,0.7037037037037037,True,7.025,-7.025,1.4907591762304393,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
162,Tory Horton,SEA,WR,169.3,81,195,33,soph,1,6.0,10.85,1.0,7.737402755974185,9.389576648040723,39.731751511831725,39.731751511831725,0.8088492921551105,8.332377922405772,7.594752425403894,pi_market (market-anchored),7.737402755974185,0.0,7.737402755974185,1.9486857655101675,6.381994555367663,1.3554082006065222,18.0,0.444,0.0,0.7777777777777778,False,4.6625,0.0,1.3554082006065222,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
163,Zachariah Branch,ATL,WR,172.5,83,198,35,rookie,0,0.0,,0.0,7.737402755974185,11.422710913543565,36.420213460414466,inf,1.0,7.737402755974185,11.422710913543565,pi_market (market-anchored),7.737402755974185,-8.881784197001252e-16,7.737402755974184,2.3898442327423313,6.381994555367663,1.3554082006065213,,,,,False,4.6625,0.0,1.3554082006065213,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
164,Omar Cooper Jr.,NYJ,WR,168.2,80,193,29,rookie,0,0.0,,0.0,7.737402755974185,11.422710913543565,36.420213460414466,inf,1.0,7.737402755974185,11.422710913543565,pi_market (market-anchored),7.737402755974185,-8.881784197001252e-16,7.737402755974184,2.3898442327423313,6.381994555367663,1.3554082006065213,,,,,False,4.6625,0.0,1.3554082006065213,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
165,Woody Marks,HOU,RB,144.7,45,143,-22,soph,1,16.0,9.06875,1.0,7.491790151433535,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,7.903603268605945,11.442449765890137,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,2.391908209556769,6.209252692992744,1.2825374584407907,18.0,0.889,3.175,0.6666666666666666,False,6.1499999999999995,0.0,1.2825374584407907,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
166,Jaydon Blue,DAL,RB,160.2,50,169,3,soph,1,5.0,4.08,1.0,7.491790151433535,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,6.600822674565177,11.442449765890137,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,2.391908209556769,6.209252692992744,1.2825374584407907,18.0,0.278,0.0,0.9444444444444444,False,6.1499999999999995,0.0,1.2825374584407907,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
167,Kaelon Black,SF,RB,161.0,52,173,6,rookie,0,0.0,,0.0,7.488245661496985,13.882089022740637,35.36523585755328,inf,1.0,7.488245661496985,13.882089022740637,pi_market (market-anchored),7.488245661496985,0.0,7.488245661496985,2.634586212552233,6.209252692992744,1.278992968504241,,,,,False,6.1499999999999995,0.0,1.278992968504241,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
168,Nicholas Singleton,TEN,RB,165.3,63,189,21,rookie,0,0.0,,0.0,7.481169871794871,13.882089022740637,35.36523585755328,inf,1.0,7.481169871794871,13.882089022740637,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,2.634586212552233,6.209252692992744,1.271917178802127,,,,,False,6.1499999999999995,0.0,1.271917178802127,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
169,Mike Washington Jr.,LV,RB,162.2,56,177,8,rookie,0,0.0,,0.0,7.481169871794871,13.882089022740637,35.36523585755328,inf,1.0,7.481169871794871,13.882089022740637,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,2.634586212552233,6.209252692992744,1.271917178802127,,,,,False,6.1499999999999995,0.0,1.271917178802127,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
170,Dylan Sampson,CLE,RB,164.1,59,183,13,soph,1,14.0,6.242857142857143,1.0,7.481169871794871,15.4867051194987,43.81668066802514,43.81668066802514,0.7388563078845868,7.15779231376656,11.442449765890137,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,2.391908209556769,6.209252692992744,1.271917178802127,18.0,0.833,0.375,0.7777777777777778,False,6.1499999999999995,0.0,1.271917178802127,single season,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
171,Emmett Johnson,KC,RB,174.2,68,199,28,rookie,0,0.0,,0.0,7.481169871794871,13.882089022740637,35.36523585755328,inf,1.0,7.481169871794871,13.882089022740637,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,2.634586212552233,6.209252692992744,1.271917178802127,,,,,False,6.1499999999999995,0.0,1.271917178802127,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
172,Jordan James,SF,RB,166.3,64,190,18,soph,0,0.0,,0.0,7.481169871794871,15.4867051194987,43.81668066802514,inf,1.0,7.481169871794871,15.4867051194987,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,2.7826880097756828,6.209252692992744,1.271917178802127,,,,,False,6.1499999999999995,0.0,1.271917178802127,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
173,Demond Claiborne,MIN,RB,168.4,66,194,21,rookie,0,0.0,,0.0,7.481169871794871,13.882089022740637,35.36523585755328,inf,1.0,7.481169871794871,13.882089022740637,pi_market (market-anchored),7.481169871794871,0.0,7.481169871794871,2.634586212552233,6.209252692992744,1.271917178802127,,,,,False,6.1499999999999995,0.0,1.271917178802127,no NFL rows: full shrinkage to market,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
174,Dalton Schultz,HOU,TE,157.6,18,160,-14,vet,7,,9.509,2.9307,9.359024349638846,6.695175531217138,,9.548854457911393,0.5878377757429685,9.420838647276094,3.9356770924794304,pi_market (market-anchored),9.359024349638846,0.0,9.359024349638846,1.4027966874211368,7.866194788922053,1.4928295607167925,54.0,0.907,3.925,0.5370370370370371,True,7.025,-3.1000000000000005,1.1828295607167925,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
175,Tyrone Tracy Jr.,NYG,RB,156.1,48,156,-19,vet,2,31.0,10.940416666666666,1.8,7.491790151433535,11.74653700580229,39.64076972639763,22.022649847998682,0.6521522103372729,8.691387262129652,7.660530072142535,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.9571062914597326,6.209252692992744,1.2825374584407907,36.0,0.889,4.45,0.5,True,6.1499999999999995,-1.6999999999999993,1.1125374584407908,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
176,Darnell Mooney,NYG,WR,178.5,87,203,27,vet,6,85.0,8.112313223269105,2.9076923076923076,7.737402755974185,10.782394134943546,43.140579588937385,14.836707266036667,0.579126763028035,7.89519253791927,6.244373013062324,pi_market (market-anchored),7.737402755974185,0.0,7.737402755974185,1.7669709976485641,6.381994555367663,1.3554082006065222,54.0,0.833,2.2,0.7037037037037037,True,4.6625,-2.4624999999999995,1.1091582006065224,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
177,Juwan Johnson,NO,TE,160.3,22,170,-7,vet,6,,9.2564,2.9077,9.359024349638846,6.695175531217138,,9.624386202084434,0.5897453840592414,9.31692223649159,3.9484488650016867,pi_market (market-anchored),9.359024349638846,0.0,9.359024349638846,1.4050709706277626,7.866194788922053,1.4928295607167925,54.0,0.833,3.05,0.5740740740740741,True,7.025,-3.9750000000000005,1.0953295607167925,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
178,Hunter Henry,NE,TE,158.1,19,161,-17,vet,9,,9.9315,2.9709,9.359024349638846,6.695175531217138,,9.419646490895325,0.5845330763175578,9.5968690469775,3.913551549748392,pi_market (market-anchored),9.359024349638846,1.7763568394002505e-15,9.359024349638847,1.3988480170748345,7.866194788922053,1.4928295607167943,54.0,0.852,2.5,0.5370370370370371,True,7.025,-4.525,1.0403295607167942,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
179,Zach Charbonnet,SEA,RB,139.1,44,137,-42,vet,3,49.0,10.567069327731092,2.3333333333333335,7.491790151433535,11.74653700580229,39.64076972639763,16.988901311313267,0.5912177543223429,8.748909679206186,6.94476122963473,pi_market (market-anchored),7.491790151433535,0.0,7.491790151433535,1.8634324819583254,6.209252692992744,1.2825374584407907,54.0,0.907,3.15,0.48148148148148145,True,6.1499999999999995,-2.9999999999999996,0.9825374584407907,,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
