gsis_id,player,pos,team,adp,adp_rank_pos,board_value,window,seasons_in_window,n_seasons,n_games,n_games_played,n_seasons_partial,share_games_partial,partial_flag,thin_flag,no_nfl_rows,mean,sd,sigma_W,cv,cv_sd,min,p10,p25,median,p75,p90,max,iqr,mad,skew,boom_thresh,bust_thresh,k_boom,k_bust,boom_raw,boom_eb,boom_eb_pop,bust_raw,bust_eb,bust_eb_pop,eb_boom_prior_n,eb_bust_prior_n,eb_degenerate,adv_games,adv_target_share,adv_air_yards_share,adv_adot,adv_adot_nflverse,adv_yac_per_rec,adv_rz_target_share,adv_snap_share,adv_targets_pg,adv_wopr,adv_catch_rate,adv_separation,adv_deep_target_rate,adv_carry_share,adv_touches_pg,adv_ybc_per_att,adv_yac_per_att,adv_box8_rate,adv_ryoe_per_att,adv_gl5_carries_pg,adv_goal_to_go_pg,adv_explosive_run_rate,adv_attempts_pg,adv_epa_per_dropback,adv_cpoe,adv_rush_share_of_ppr,adv_designed_rushes_pg,adv_aggressiveness,adv_sack_rate
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,recent,2025,1,17,17,0,0.0,False,False,False,18.457647058823532,8.280775574645594,8.280775574645592,0.44863657584605465,0.44863657584605476,0.7,7.34,12.04,20.6,23.26,27.548000000000002,30.96,11.220000000000002,7.709520000000001,-0.621830445924684,20.9,9.7,8.0,3.0,0.47058823529411764,0.3635906958141333,0.3347816486191664,0.17647058823529413,0.16488130360000094,0.20216740261473873,8527.95591098266,36.03720408796656,True,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,season_2025,2025,1,17,17,0,0.0,False,False,False,18.457647058823532,8.280775574645594,8.280775574645592,0.44863657584605465,0.44863657584605476,0.7,7.34,12.04,20.6,23.26,27.548000000000002,30.96,11.220000000000002,7.709520000000001,-0.621830445924684,20.9,9.7,8.0,3.0,0.47058823529411764,0.3635906958141333,0.3347816486191664,0.17647058823529413,0.16488130360000094,0.20216740261473873,8527.95591098266,36.03720408796656,True,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,season_2024,2024,1,8,8,1,1.0,True,False,False,14.564999999999998,7.454155121234637,7.454155121234637,0.5117854528825704,0.5117854528825704,3.22,8.988000000000001,12.105,13.27,16.47,20.675999999999995,29.86,4.364999999999998,3.6471959999999983,0.9600407887899296,20.9,9.7,1.0,1.0,0.125,0.22621091067729437,0.18499907074602223,0.125,0.13883606024587122,0.19109199804473737,6.930693313486971,31.040821462540706,False,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,season_2023,2023,1,17,17,0,0.0,False,False,False,20.167058823529413,9.467578732644558,9.467578732644556,0.46945758503954454,0.4694575850395446,4.32,6.216,14.36,19.6,28.06,29.912000000000003,37.86,13.7,8.243255999999997,-0.06810308973311248,20.9,9.7,7.0,3.0,0.4117647058823529,0.3791759272410915,0.34585354902289017,0.17647058823529413,0.138520468821178,0.20350160515708146,22.61126734835877,40.834339800207644,False,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,season_2022,2022,1,12,12,0,0.0,False,False,False,16.549999999999997,6.661228387944947,6.661228387944947,0.40249114126555574,0.40249114126555574,4.46,9.076,13.315,15.82,20.34,24.924,27.98,7.025,5.900747999999999,-0.01502899221029098,20.9,9.7,2.0,2.0,0.16666666666666666,0.22390730609274667,0.18543084200133564,0.16666666666666666,0.15053283612969245,0.1748671389624655,5.3881567551227425,7.178034828469997,False,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,season_2021,2021,1,16,16,0,0.0,False,False,False,20.035000000000004,9.025497216220279,9.02549721622028,0.4504865094195298,0.45048650941952967,2.64,8.71,11.06,21.86,26.855,29.36,31.8,15.795,7.946736000000001,-0.5459127848591231,20.9,9.7,8.0,2.0,0.5,0.4483410639115516,0.42174481675166714,0.125,0.1486942882179582,0.16137217701718887,9.381275654031974,11.352905245925415,False,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,season_2020,2020,1,5,5,1,1.0,True,True,False,27.128000000000004,11.631316348548001,11.631316348548,0.4287568692328221,0.42875686923282214,,,,,,,,,,,20.9,9.7,3.0,0.0,0.6,0.470098660872103,0.42951997257303093,0.0,0.09671490996763327,0.12701525678799327,7.299144982369958,10.443343801163381,False,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,season_2019,2019,1,16,16,0,0.0,False,False,False,21.111250000000002,7.839792407965915,7.8397924079659145,0.37135614461322347,0.3713561446132235,6.88,9.46,17.625,22.009999999999998,26.325,30.59,33.4,8.7,6.582743999999996,-0.37592718571940165,20.9,9.7,9.0,2.0,0.5625,0.5164704392129681,0.4677934781963487,0.125,0.116729996785964,0.14821771951773247,7.118910889230529,62.438947738841485,False,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,season_2018,2018,1,16,16,0,0.0,False,False,False,17.86875,7.807439080774182,7.807439080774181,0.43693258234483,0.43693258234483007,6.24,8.76,13.55,15.77,22.375,28.439999999999998,33.48,8.825,7.694693999999999,0.5022008196497919,20.9,9.7,5.0,3.0,0.3125,0.3164182738615411,0.3111617509065104,0.1875,0.1886028784854987,0.20343807060414332,7.570778796571302,14.872375522247607,False,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,season_2017,2017,1,16,16,0,0.0,False,False,False,16.291249999999998,9.57344652323986,9.573446523239857,0.5876434603385166,0.5876434603385167,-1.2,4.25,11.4,15.4,23.835,28.2,29.96,12.435,11.56428,-0.17483165100109233,20.9,9.7,6.0,4.0,0.375,,,0.25,,,,,False,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0033077,Dak Prescott,QB,DAL,67.3,5,19.516798543728473,season_2016,2016,1,16,16,0,0.0,False,False,False,17.93,7.014830005067835,7.014830005067836,0.39123424456596967,0.3912342445659696,2.38,8.49,15.925,18.62,23.61,24.810000000000002,27.28,7.684999999999999,7.531607999999997,-0.8789433363805911,20.9,9.7,6.0,2.0,0.375,,,0.125,,,,,False,42.0,,,7.898373983739837,,,,,,,,,,,,,,,,0.0952380952380952,,,35.142857142857146,0.1584647936291967,2.298437536341473,0.0999818920247303,1.4761904761904765,19.44444444444445,0.0561381863047501
00-0039910,Jayden Daniels,QB,WAS,71.3,6,17.634423450195044,career,2024|2025,2,23,24,1,0.2916666666666667,True,False,False,20.21130434782609,8.208155204289664,7.959128172011267,0.3937958696301233,0.4061170453441084,2.72,9.552000000000001,16.18,20.12,25.83,29.952,34.42,9.649999999999999,7.26474,-0.43449110039297967,20.9,9.7,11.0,3.0,0.4782608695652174,0.4067322461191227,0.3898981926899825,0.13043478260869565,0.14640729752203555,0.1779516684998889,28.24157341393333,29.421644016768074,False,24.0,,,7.392215568862276,,,,,,,,,,,,,,,,0.375,,,27.833333333333332,0.1404959681556253,1.8270882166276767,0.3507764305466921,4.0,13.772455089820362,0.0774731823599523
00-0039910,Jayden Daniels,QB,WAS,71.3,6,17.634423450195044,last3,2024|2025,2,23,24,1,0.2916666666666667,True,False,False,20.21130434782609,8.208155204289664,7.959128172011267,0.3937958696301233,0.4061170453441084,2.72,9.552000000000001,16.18,20.12,25.83,29.952,34.42,9.649999999999999,7.26474,-0.43449110039297967,20.9,9.7,11.0,3.0,0.4782608695652174,0.4036286199027242,0.3874279505443747,0.13043478260869565,0.14211990177082295,0.18788420471908526,34.56487412777975,42.932038204276566,False,24.0,,,7.392215568862276,,,,,,,,,,,,,,,,0.375,,,27.833333333333332,0.1404959681556253,1.8270882166276767,0.3507764305466921,4.0,13.772455089820362,0.0774731823599523
00-0039910,Jayden Daniels,QB,WAS,71.3,6,17.634423450195044,recent,2025,1,7,7,1,1.0,True,True,False,16.325714285714284,6.364293249955455,6.364293249955455,0.3898324531824308,0.3898324531824308,,,,,,,,,,,20.9,9.7,1.0,1.0,0.14285714285714285,0.36319654110765964,0.27115102777123373,0.14285714285714285,0.15672122509485045,0.20325928781248542,8527.95591098266,36.03720408796656,True,24.0,,,7.392215568862276,,,,,,,,,,,,,,,,0.375,,,27.833333333333332,0.1404959681556253,1.8270882166276767,0.3507764305466921,4.0,13.772455089820362,0.0774731823599523
00-0039910,Jayden Daniels,QB,WAS,71.3,6,17.634423450195044,season_2025,2025,1,7,7,1,1.0,True,True,False,16.325714285714284,6.364293249955455,6.364293249955455,0.3898324531824308,0.3898324531824308,,,,,,,,,,,20.9,9.7,1.0,1.0,0.14285714285714285,0.36319654110765964,0.27115102777123373,0.14285714285714285,0.15672122509485045,0.20325928781248542,8527.95591098266,36.03720408796656,True,24.0,,,7.392215568862276,,,,,,,,,,,,,,,,0.375,,,27.833333333333332,0.1404959681556253,1.8270882166276767,0.3507764305466921,4.0,13.772455089820362,0.0774731823599523
00-0039910,Jayden Daniels,QB,WAS,71.3,6,17.634423450195044,season_2024,2024,1,16,17,0,0.0,False,False,False,21.911250000000003,8.513819256557737,8.513819256557737,0.38855926779885835,0.38855926779885835,4.22,11.01,18.15,22.939999999999998,28.085,31.09,34.42,9.935000000000002,7.665042000000002,-0.6090305810504927,20.9,9.7,10.0,2.0,0.625,0.5397780853057464,0.5244615652867824,0.125,0.13648302986660557,0.18231144789519976,6.930693313486971,31.040821462540706,False,24.0,,,7.392215568862276,,,,,,,,,,,,,,,,0.375,,,27.833333333333332,0.1404959681556253,1.8270882166276767,0.3507764305466921,4.0,13.772455089820362,0.0774731823599523
00-0036389,Jalen Hurts,QB,PHI,74.6,7,17.634423450195044,career,2020|2021|2022|2023|2024|2025,6,82,92,0,0.0,False,False,False,21.461951219512198,7.620245684614596,7.571370346872015,0.3527810807802266,0.3550583824683483,0.6,11.252,16.665,21.89,27.35,30.332,37.82,10.685000000000002,8.080169999999999,-0.336029617351139,20.9,9.7,44.0,7.0,0.5365853658536586,0.4883965148716032,0.49893223268374465,0.08536585365853659,0.10478135855184666,0.10423873569751267,28.24157341393333,29.421644016768074,False,48.0,,,8.517368810051737,,,,,,,,,,,,,,,,0.875,,,28.1875,0.1333730523766639,4.572365733718796,0.3983556012332991,5.9375,16.260162601626007,0.0669614655716993
00-0036389,Jalen Hurts,QB,PHI,74.6,7,17.634423450195044,last3,2023|2024|2025,3,47,48,0,0.0,False,False,False,20.605531914893614,7.423021419444006,7.455981753499532,0.3618436924751441,0.36024410581115207,0.6,11.299999999999999,16.37,21.86,24.75,29.296,35.14,8.379999999999999,5.960051999999999,-0.5585241942278534,20.9,9.7,24.0,4.0,0.5106382978723404,0.4442455295438107,0.44904663123749644,0.0851063829787234,0.11531212902777058,0.12824796352777162,34.56487412777975,42.932038204276566,False,48.0,,,8.517368810051737,,,,,,,,,,,,,,,,0.875,,,28.1875,0.1333730523766639,4.572365733718796,0.3983556012332991,5.9375,16.260162601626007,0.0669614655716993
00-0036389,Jalen Hurts,QB,PHI,74.6,7,17.634423450195044,recent,2025,1,16,16,0,0.0,False,False,False,18.816249999999997,7.5830379795963045,7.5830379795963045,0.4030047421561845,0.4030047421561845,2.4,10.219999999999999,13.879999999999999,19.45,24.1,27.2,30.86,10.220000000000002,7.249914,-0.47500484212927324,20.9,9.7,6.0,2.0,0.375,0.36339916751960144,0.3097017879654407,0.125,0.14883281077574642,0.17451298532762158,8527.95591098266,36.03720408796656,True,48.0,,,8.517368810051737,,,,,,,,,,,,,,,,0.875,,,28.1875,0.1333730523766639,4.572365733718796,0.3983556012332991,5.9375,16.260162601626007,0.0669614655716993
00-0036389,Jalen Hurts,QB,PHI,74.6,7,17.634423450195044,season_2025,2025,1,16,16,0,0.0,False,False,False,18.816249999999997,7.5830379795963045,7.5830379795963045,0.4030047421561845,0.4030047421561845,2.4,10.219999999999999,13.879999999999999,19.45,24.1,27.2,30.86,10.220000000000002,7.249914,-0.47500484212927324,20.9,9.7,6.0,2.0,0.375,0.36339916751960144,0.3097017879654407,0.125,0.14883281077574642,0.17451298532762158,8527.95591098266,36.03720408796656,True,48.0,,,8.517368810051737,,,,,,,,,,,,,,,,0.875,,,28.1875,0.1333730523766639,4.572365733718796,0.3983556012332991,5.9375,16.260162601626007,0.0669614655716993
00-0036389,Jalen Hurts,QB,PHI,74.6,7,17.634423450195044,season_2024,2024,1,14,15,0,0.0,False,False,False,22.184285714285718,6.812446430881226,6.812446430881228,0.3070843262036743,0.30708432620367426,10.94,15.438,16.720000000000002,22.310000000000002,27.130000000000003,29.834,35.14,10.41,8.658384,0.2732655303717301,20.9,9.7,8.0,0.0,0.5714285714285714,0.4958022926455287,0.4772680211081375,0.0,0.0981392811473883,0.15422025811901044,6.930693313486971,31.040821462540706,False,48.0,,,8.517368810051737,,,,,,,,,,,,,,,,0.875,,,28.1875,0.1333730523766639,4.572365733718796,0.3983556012332991,5.9375,16.260162601626007,0.0669614655716993
00-0036389,Jalen Hurts,QB,PHI,74.6,7,17.634423450195044,season_2023,2023,1,17,17,0,0.0,False,False,False,20.989411764705885,7.8269314474034415,7.8269314474034415,0.3728990376264181,0.3728990376264181,0.6,11.052000000000001,19.18,23.26,25.22,27.336,34.5,6.039999999999999,5.011188000000003,-1.126619237539309,20.9,9.7,10.0,2.0,0.5882352941176471,0.45491195390281614,0.45007653551359905,0.11764705882352941,0.12122970344796613,0.16183138412341705,22.61126734835877,40.834339800207644,False,48.0,,,8.517368810051737,,,,,,,,,,,,,,,,0.875,,,28.1875,0.1333730523766639,4.572365733718796,0.3983556012332991,5.9375,16.260162601626007,0.0669614655716993
00-0036389,Jalen Hurts,QB,PHI,74.6,7,17.634423450195044,season_2022,2022,1,15,15,0,0.0,False,False,False,25.202666666666666,7.466059839286685,7.466059839286685,0.29624086760475155,0.29624086760475155,8.46,16.336,20.91,27.6,30.1,33.848,34.7,9.190000000000001,8.035692000000003,-0.7572878013782133,20.9,9.7,11.0,1.0,0.7333333333333333,0.6323933787549647,0.5971317079671264,0.06666666666666667,0.0850807561949249,0.11963044298203525,5.3881567551227425,7.178034828469997,False,48.0,,,8.517368810051737,,,,,,,,,,,,,,,,0.875,,,28.1875,0.1333730523766639,4.572365733718796,0.3983556012332991,5.9375,16.260162601626007,0.0669614655716993
00-0036389,Jalen Hurts,QB,PHI,74.6,7,17.634423450195044,season_2021,2021,1,15,15,0,0.0,False,False,False,20.81066666666667,6.97624486245662,6.97624486245662,0.3352244776295787,0.3352244776295787,6.86,11.916,16.67,21.8,26.32,28.528000000000002,30.78,9.649999999999999,7.620564000000001,-0.465476710334202,20.9,9.7,8.0,1.0,0.5333333333333333,0.46672980904012773,0.4388786526326729,0.06666666666666667,0.11639023278886398,0.13328651109178358,9.381275654031974,11.352905245925415,False,48.0,,,8.517368810051737,,,,,,,,,,,,,,,,0.875,,,28.1875,0.1333730523766639,4.572365733718796,0.3983556012332991,5.9375,16.260162601626007,0.0669614655716993
00-0036389,Jalen Hurts,QB,PHI,74.6,7,17.634423450195044,season_2020,2020,1,5,14,0,0.0,False,True,False,20.244,10.594521225614681,10.594521225614681,0.5233412974518218,0.5233412974518218,,,,,,,,,,,20.9,9.7,1.0,1.0,0.2,0.307485731041056,0.2940507599129631,0.2,0.16146772599473408,0.16412546182323853,7.299144982369958,10.443343801163381,False,48.0,,,8.517368810051737,,,,,,,,,,,,,,,,0.875,,,28.1875,0.1333730523766639,4.572365733718796,0.3983556012332991,5.9375,16.260162601626007,0.0669614655716993
00-0037834,Brock Purdy,QB,SF,80.1,8,17.634423450195044,career,2022|2023|2024|2025,4,47,49,2,0.3673469387755102,True,False,False,17.99787234042553,8.051090376105483,8.204327088510528,0.45584983232059917,0.44733567522988266,0.74,6.464000000000001,14.13,17.66,23.83,26.407999999999998,36.92,9.699999999999998,6.819959999999999,-0.2215119670007357,20.9,9.7,18.0,7.0,0.3829787234042553,0.3700294795293486,0.3483024630993738,0.14893617021276595,0.15276969479478275,0.17285766069427322,28.24157341393333,29.421644016768074,False,40.0,,,8.197802197802197,,,,,,,,,,,,,,,,0.225,,,29.575,0.2445863946303304,4.5413573678906705,0.1640895328719723,1.475,15.384615384615376,0.052870090634441
00-0037834,Brock Purdy,QB,SF,80.1,8,17.634423450195044,last3,2023|2024|2025,3,40,40,1,0.225,True,False,False,18.496000000000002,8.221183644270484,8.407231736158192,0.454543238330352,0.44448440983296295,2.16,7.106000000000001,13.735000000000001,18.33,24.495,26.994000000000003,36.92,10.76,8.198778,-0.1888987809952383,20.9,9.7,17.0,6.0,0.425,0.39207242070805165,0.3763817423538164,0.15,0.1491613501970344,0.18414158526827049,34.56487412777975,42.932038204276566,False,40.0,,,8.197802197802197,,,,,,,,,,,,,,,,0.225,,,29.575,0.2445863946303304,4.5413573678906705,0.1640895328719723,1.475,15.384615384615376,0.052870090634441
00-0037834,Brock Purdy,QB,SF,80.1,8,17.634423450195044,recent,2025,1,9,9,1,1.0,True,False,False,19.70888888888889,10.294518498264555,10.294518498264555,0.5223287094620644,0.5223287094620644,5.18,6.892,16.78,17.66,26.2,32.104,36.92,9.419999999999998,12.661403999999997,0.2583648521021153,20.9,9.7,3.0,2.0,0.3333333333333333,0.3633457285851475,0.29569278753091943,0.2222222222222222,0.17196545625247997,0.23042078955670592,8527.95591098266,36.03720408796656,True,40.0,,,8.197802197802197,,,,,,,,,,,,,,,,0.225,,,29.575,0.2445863946303304,4.5413573678906705,0.1640895328719723,1.475,15.384615384615376,0.052870090634441
00-0037834,Brock Purdy,QB,SF,80.1,8,17.634423450195044,season_2025,2025,1,9,9,1,1.0,True,False,False,19.70888888888889,10.294518498264555,10.294518498264555,0.5223287094620644,0.5223287094620644,5.18,6.892,16.78,17.66,26.2,32.104,36.92,9.419999999999998,12.661403999999997,0.2583648521021153,20.9,9.7,3.0,2.0,0.3333333333333333,0.3633457285851475,0.29569278753091943,0.2222222222222222,0.17196545625247997,0.23042078955670592,8527.95591098266,36.03720408796656,True,40.0,,,8.197802197802197,,,,,,,,,,,,,,,,0.225,,,29.575,0.2445863946303304,4.5413573678906705,0.1640895328719723,1.475,15.384615384615376,0.052870090634441
00-0037834,Brock Purdy,QB,SF,80.1,8,17.634423450195044,season_2024,2024,1,15,15,0,0.0,False,False,False,17.790666666666667,8.156458848813065,8.156458848813067,0.4584684206407704,0.45846842064077037,2.16,6.524000000000001,13.510000000000002,18.36,23.96,25.912,30.28,10.45,8.094996,-0.5258278352981777,20.9,9.7,7.0,2.0,0.4666666666666667,0.42759641008341026,0.4074297161080988,0.13333333333333333,0.13944742158532522,0.18539016331148508,6.930693313486971,31.040821462540706,False,40.0,,,8.197802197802197,,,,,,,,,,,,,,,,0.225,,,29.575,0.2445863946303304,4.5413573678906705,0.1640895328719723,1.475,15.384615384615376,0.052870090634441
00-0037834,Brock Purdy,QB,SF,80.1,8,17.634423450195044,season_2023,2023,1,16,16,0,0.0,False,False,False,18.475,7.4655243173760635,7.4655243173760635,0.40408791974971925,0.40408791974971925,2.4,9.08,14.25,19.3,24.3,26.4,29.46,10.05,8.109822,-0.5956542078480767,20.9,9.7,7.0,2.0,0.4375,0.3889962712308417,0.35830129261620425,0.125,0.12336273963478787,0.16886815757511997,22.61126734835877,40.834339800207644,False,40.0,,,8.197802197802197,,,,,,,,,,,,,,,,0.225,,,29.575,0.2445863946303304,4.5413573678906705,0.1640895328719723,1.475,15.384615384615376,0.052870090634441
00-0037834,Brock Purdy,QB,SF,80.1,8,17.634423450195044,season_2022,2022,1,7,9,1,1.0,True,True,False,15.151428571428571,6.820985824574599,6.820985824574598,0.4501876369227059,0.45018763692270597,,,,,,,,,,,20.9,9.7,1.0,1.0,0.14285714285714285,0.23355656488294582,0.17960752368885421,0.14285714285714285,0.13308783600493057,0.16845610109350323,5.3881567551227425,7.178034828469997,False,40.0,,,8.197802197802197,,,,,,,,,,,,,,,,0.225,,,29.575,0.2445863946303304,4.5413573678906705,0.1640895328719723,1.475,15.384615384615376,0.052870090634441
